region	dataset	gene_id	direction	method	external_gene_name
Dentate Gyrus	BS_Caudate_SZ	ENSG00000119042	All	DEG	SATB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000119042	Decreased in AA	DEG	SATB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000066056	All	DEG	TIE1
Dentate Gyrus	PSY_SZ	ENSG00000066056	All	DEG	TIE1
Dentate Gyrus	PSY_ASD	ENSG00000066056	All	DEG	TIE1
Dentate Gyrus	MSBB_MD22_AD	ENSG00000066056	All	DEG	TIE1
DLPFC	BS_Caudate_SZ	ENSG00000066056	All	DEG	TIE1
DLPFC	PSY_SZ	ENSG00000066056	All	DEG	TIE1
DLPFC	PSY_ASD	ENSG00000066056	All	DEG	TIE1
DLPFC	MSBB_MD22_AD	ENSG00000066056	All	DEG	TIE1
Hippocampus	BS_Caudate_SZ	ENSG00000066056	All	DEG	TIE1
Hippocampus	PSY_SZ	ENSG00000066056	All	DEG	TIE1
Hippocampus	PSY_ASD	ENSG00000066056	All	DEG	TIE1
Hippocampus	MSBB_MD22_AD	ENSG00000066056	All	DEG	TIE1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
Dentate Gyrus	PSY_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
Dentate Gyrus	PSY_ASD	ENSG00000066056	Decreased in AA	DEG	TIE1
Dentate Gyrus	MSBB_MD22_AD	ENSG00000066056	Decreased in AA	DEG	TIE1
DLPFC	BS_Caudate_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
DLPFC	PSY_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
DLPFC	PSY_ASD	ENSG00000066056	Decreased in AA	DEG	TIE1
DLPFC	MSBB_MD22_AD	ENSG00000066056	Decreased in AA	DEG	TIE1
Hippocampus	BS_Caudate_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
Hippocampus	PSY_SZ	ENSG00000066056	Decreased in AA	DEG	TIE1
Hippocampus	PSY_ASD	ENSG00000066056	Decreased in AA	DEG	TIE1
Hippocampus	MSBB_MD22_AD	ENSG00000066056	Decreased in AA	DEG	TIE1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000149295	All	DEG	DRD2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000149295	Decreased in AA	DEG	DRD2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000089060	All	DEG	SLC8B1
Dentate Gyrus	PSY_SZ	ENSG00000089060	All	DEG	SLC8B1
Dentate Gyrus	PSY_ASD	ENSG00000089060	All	DEG	SLC8B1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000089060	Decreased in AA	DEG	SLC8B1
Dentate Gyrus	PSY_SZ	ENSG00000089060	Decreased in AA	DEG	SLC8B1
Dentate Gyrus	PSY_ASD	ENSG00000089060	Decreased in AA	DEG	SLC8B1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164442	All	DEG	CITED2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164442	Decreased in AA	DEG	CITED2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172508	All	DEG	CARNS1
Dentate Gyrus	PSY_ASD	ENSG00000172508	All	DEG	CARNS1
Dentate Gyrus	MAYO_AD	ENSG00000172508	All	DEG	CARNS1
DLPFC	BS_Caudate_SZ	ENSG00000172508	All	DEG	CARNS1
DLPFC	PSY_ASD	ENSG00000172508	All	DEG	CARNS1
DLPFC	MAYO_AD	ENSG00000172508	All	DEG	CARNS1
DLPFC	BS_Caudate_SZ	ENSG00000172508	Decreased in AA	DEG	CARNS1
DLPFC	PSY_ASD	ENSG00000172508	Decreased in AA	DEG	CARNS1
DLPFC	MAYO_AD	ENSG00000172508	Decreased in AA	DEG	CARNS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172508	Increased in AA	DEG	CARNS1
Dentate Gyrus	PSY_ASD	ENSG00000172508	Increased in AA	DEG	CARNS1
Dentate Gyrus	MAYO_AD	ENSG00000172508	Increased in AA	DEG	CARNS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000176840	All	DEG	MIR7-3HG
DLPFC	BS_Caudate_SZ	ENSG00000176840	All	DEG	MIR7-3HG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000176840	Decreased in AA	DEG	MIR7-3HG
DLPFC	BS_Caudate_SZ	ENSG00000176840	Decreased in AA	DEG	MIR7-3HG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000157103	All	DEG	SLC6A1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000157103	Increased in AA	DEG	SLC6A1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101134	All	DEG	DOK5
Dentate Gyrus	BS_sACC_BD	ENSG00000101134	All	DEG	DOK5
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101134	Decreased in AA	DEG	DOK5
Dentate Gyrus	BS_sACC_BD	ENSG00000101134	Decreased in AA	DEG	DOK5
Dentate Gyrus	BS_Caudate_SZ	ENSG00000153048	All	DEG	CARHSP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000153048	All	DEG	CARHSP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000153048	Increased in AA	DEG	CARHSP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000153048	Increased in AA	DEG	CARHSP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000159904	All	DEG	ZNF890P
Dentate Gyrus	BS_Caudate_SZ	ENSG00000159904	Increased in AA	DEG	ZNF890P
Dentate Gyrus	BS_Caudate_SZ	ENSG00000176887	All	DEG	SOX11
Dentate Gyrus	MAYO_AD	ENSG00000176887	All	DEG	SOX11
Dentate Gyrus	BS_Caudate_SZ	ENSG00000176887	Increased in AA	DEG	SOX11
Dentate Gyrus	MAYO_AD	ENSG00000176887	Increased in AA	DEG	SOX11
Dentate Gyrus	BS_Caudate_SZ	ENSG00000153930	All	DEG	ANKFN1
Dentate Gyrus	PSY_SZ	ENSG00000153930	All	DEG	ANKFN1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000153930	All	DEG	ANKFN1
Hippocampus	BS_Caudate_SZ	ENSG00000153930	All	DEG	ANKFN1
Hippocampus	PSY_SZ	ENSG00000153930	All	DEG	ANKFN1
Hippocampus	MSBB_MD36_AD	ENSG00000153930	All	DEG	ANKFN1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000153930	Increased in AA	DEG	ANKFN1
Dentate Gyrus	PSY_SZ	ENSG00000153930	Increased in AA	DEG	ANKFN1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000153930	Increased in AA	DEG	ANKFN1
Hippocampus	BS_Caudate_SZ	ENSG00000153930	Increased in AA	DEG	ANKFN1
Hippocampus	PSY_SZ	ENSG00000153930	Increased in AA	DEG	ANKFN1
Hippocampus	MSBB_MD36_AD	ENSG00000153930	Increased in AA	DEG	ANKFN1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000213088	All	DEG	ACKR1
Dentate Gyrus	PSY_BD	ENSG00000213088	All	DEG	ACKR1
DLPFC	BS_Caudate_SZ	ENSG00000213088	All	DEG	ACKR1
DLPFC	PSY_BD	ENSG00000213088	All	DEG	ACKR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000213088	Decreased in AA	DEG	ACKR1
Dentate Gyrus	PSY_BD	ENSG00000213088	Decreased in AA	DEG	ACKR1
DLPFC	BS_Caudate_SZ	ENSG00000213088	Decreased in AA	DEG	ACKR1
DLPFC	PSY_BD	ENSG00000213088	Decreased in AA	DEG	ACKR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000011105	All	DEG	TSPAN9
Dentate Gyrus	BS_Caudate_SZ	ENSG00000011105	Increased in AA	DEG	TSPAN9
Dentate Gyrus	BS_Caudate_SZ	ENSG00000114993	All	DEG	RTKN
Dentate Gyrus	BS_Caudate_SZ	ENSG00000114993	Increased in AA	DEG	RTKN
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101638	All	DEG	ST8SIA5
Dentate Gyrus	PSY_ASD	ENSG00000101638	All	DEG	ST8SIA5
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101638	Increased in AA	DEG	ST8SIA5
Dentate Gyrus	PSY_ASD	ENSG00000101638	Increased in AA	DEG	ST8SIA5
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000153234	All	DEG	NR4A2
Dentate Gyrus	BS_sACC_BD	ENSG00000153234	All	DEG	NR4A2
Dentate Gyrus	PSY_SZ	ENSG00000153234	All	DEG	NR4A2
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000153234	Decreased in AA	DEG	NR4A2
Dentate Gyrus	BS_sACC_BD	ENSG00000153234	Decreased in AA	DEG	NR4A2
Dentate Gyrus	PSY_SZ	ENSG00000153234	Decreased in AA	DEG	NR4A2
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000180448	All	DEG	ARHGAP45
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000180448	Increased in AA	DEG	ARHGAP45
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000175899	All	DEG	A2M
Dentate Gyrus	BS_sACC_BD	ENSG00000175899	All	DEG	A2M
Dentate Gyrus	PSY_SZ	ENSG00000175899	All	DEG	A2M
Dentate Gyrus	PSY_BD	ENSG00000175899	All	DEG	A2M
DLPFC	BS_DLPFC_SZ	ENSG00000175899	All	DEG	A2M
DLPFC	BS_sACC_BD	ENSG00000175899	All	DEG	A2M
DLPFC	PSY_SZ	ENSG00000175899	All	DEG	A2M
DLPFC	PSY_BD	ENSG00000175899	All	DEG	A2M
Hippocampus	BS_DLPFC_SZ	ENSG00000175899	All	DEG	A2M
Hippocampus	BS_sACC_BD	ENSG00000175899	All	DEG	A2M
Hippocampus	PSY_SZ	ENSG00000175899	All	DEG	A2M
Hippocampus	PSY_BD	ENSG00000175899	All	DEG	A2M
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
Dentate Gyrus	BS_sACC_BD	ENSG00000175899	Decreased in AA	DEG	A2M
Dentate Gyrus	PSY_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
Dentate Gyrus	PSY_BD	ENSG00000175899	Decreased in AA	DEG	A2M
DLPFC	BS_DLPFC_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
DLPFC	BS_sACC_BD	ENSG00000175899	Decreased in AA	DEG	A2M
DLPFC	PSY_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
DLPFC	PSY_BD	ENSG00000175899	Decreased in AA	DEG	A2M
Hippocampus	BS_DLPFC_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
Hippocampus	BS_sACC_BD	ENSG00000175899	Decreased in AA	DEG	A2M
Hippocampus	PSY_SZ	ENSG00000175899	Decreased in AA	DEG	A2M
Hippocampus	PSY_BD	ENSG00000175899	Decreased in AA	DEG	A2M
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000110876	All	DEG	SELPLG
Dentate Gyrus	BS_sACC_BD	ENSG00000110876	All	DEG	SELPLG
Dentate Gyrus	PSY_SZ	ENSG00000110876	All	DEG	SELPLG
Dentate Gyrus	PSY_BD	ENSG00000110876	All	DEG	SELPLG
Dentate Gyrus	MSBB_MD22_AD	ENSG00000110876	All	DEG	SELPLG
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000110876	Increased in AA	DEG	SELPLG
Dentate Gyrus	BS_sACC_BD	ENSG00000110876	Increased in AA	DEG	SELPLG
Dentate Gyrus	PSY_SZ	ENSG00000110876	Increased in AA	DEG	SELPLG
Dentate Gyrus	PSY_BD	ENSG00000110876	Increased in AA	DEG	SELPLG
Dentate Gyrus	MSBB_MD22_AD	ENSG00000110876	Increased in AA	DEG	SELPLG
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000140678	All	DEG	ITGAX
Dentate Gyrus	BS_Hippocampus_SZ	ENSG00000140678	All	DEG	ITGAX
Dentate Gyrus	BS_sACC_BD	ENSG00000140678	All	DEG	ITGAX
Dentate Gyrus	PSY_SZ	ENSG00000140678	All	DEG	ITGAX
Dentate Gyrus	MSBB_MD22_AD	ENSG00000140678	All	DEG	ITGAX
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000140678	Decreased in AA	DEG	ITGAX
Dentate Gyrus	BS_Hippocampus_SZ	ENSG00000140678	Decreased in AA	DEG	ITGAX
Dentate Gyrus	BS_sACC_BD	ENSG00000140678	Decreased in AA	DEG	ITGAX
Dentate Gyrus	PSY_SZ	ENSG00000140678	Decreased in AA	DEG	ITGAX
Dentate Gyrus	MSBB_MD22_AD	ENSG00000140678	Decreased in AA	DEG	ITGAX
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000252010	All	DEG	SCARNA5
DLPFC	BS_DLPFC_SZ	ENSG00000252010	All	DEG	SCARNA5
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000252010	Decreased in AA	DEG	SCARNA5
DLPFC	BS_DLPFC_SZ	ENSG00000252010	Decreased in AA	DEG	SCARNA5
Dentate Gyrus	BS_Hippocampus_SZ	ENSG00000144908	All	DEG	ALDH1L1
Dentate Gyrus	PSY_SZ	ENSG00000144908	All	DEG	ALDH1L1
Dentate Gyrus	MAYO_AD	ENSG00000144908	All	DEG	ALDH1L1
Dentate Gyrus	BS_Hippocampus_SZ	ENSG00000144908	Increased in AA	DEG	ALDH1L1
Dentate Gyrus	PSY_SZ	ENSG00000144908	Increased in AA	DEG	ALDH1L1
Dentate Gyrus	MAYO_AD	ENSG00000144908	Increased in AA	DEG	ALDH1L1
Dentate Gyrus	BS_sACC_BD	ENSG00000138771	All	DEG	SHROOM3
Dentate Gyrus	BS_sACC_BD	ENSG00000138771	Decreased in AA	DEG	SHROOM3
Dentate Gyrus	BS_sACC_BD	ENSG00000153822	All	DEG	KCNJ16
Dentate Gyrus	PSY_SZ	ENSG00000153822	All	DEG	KCNJ16
Dentate Gyrus	PSY_BD	ENSG00000153822	All	DEG	KCNJ16
Dentate Gyrus	MAYO_AD	ENSG00000153822	All	DEG	KCNJ16
Dentate Gyrus	BS_sACC_BD	ENSG00000153822	Decreased in AA	DEG	KCNJ16
Dentate Gyrus	PSY_SZ	ENSG00000153822	Decreased in AA	DEG	KCNJ16
Dentate Gyrus	PSY_BD	ENSG00000153822	Decreased in AA	DEG	KCNJ16
Dentate Gyrus	MAYO_AD	ENSG00000153822	Decreased in AA	DEG	KCNJ16
Dentate Gyrus	BS_sACC_BD	ENSG00000122035	All	DEG	RASL11A
Dentate Gyrus	PSY_SZ	ENSG00000122035	All	DEG	RASL11A
Dentate Gyrus	PSY_BD	ENSG00000122035	All	DEG	RASL11A
Dentate Gyrus	BS_sACC_BD	ENSG00000122035	Decreased in AA	DEG	RASL11A
Dentate Gyrus	PSY_SZ	ENSG00000122035	Decreased in AA	DEG	RASL11A
Dentate Gyrus	PSY_BD	ENSG00000122035	Decreased in AA	DEG	RASL11A
Dentate Gyrus	BS_sACC_BD	ENSG00000103196	All	DEG	CRISPLD2
Dentate Gyrus	PSY_SZ	ENSG00000103196	All	DEG	CRISPLD2
Hippocampus	BS_sACC_BD	ENSG00000103196	All	DEG	CRISPLD2
Hippocampus	PSY_SZ	ENSG00000103196	All	DEG	CRISPLD2
Dentate Gyrus	BS_sACC_BD	ENSG00000103196	Decreased in AA	DEG	CRISPLD2
Dentate Gyrus	PSY_SZ	ENSG00000103196	Decreased in AA	DEG	CRISPLD2
Hippocampus	BS_sACC_BD	ENSG00000103196	Decreased in AA	DEG	CRISPLD2
Hippocampus	PSY_SZ	ENSG00000103196	Decreased in AA	DEG	CRISPLD2
Dentate Gyrus	BS_sACC_BD	ENSG00000197093	All	DEG	GAL3ST4
Dentate Gyrus	PSY_SZ	ENSG00000197093	All	DEG	GAL3ST4
Dentate Gyrus	PSY_BD	ENSG00000197093	All	DEG	GAL3ST4
Hippocampus	BS_sACC_BD	ENSG00000197093	All	DEG	GAL3ST4
Hippocampus	PSY_SZ	ENSG00000197093	All	DEG	GAL3ST4
Hippocampus	PSY_BD	ENSG00000197093	All	DEG	GAL3ST4
Dentate Gyrus	BS_sACC_BD	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Dentate Gyrus	PSY_SZ	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Dentate Gyrus	PSY_BD	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Hippocampus	BS_sACC_BD	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Hippocampus	PSY_SZ	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Hippocampus	PSY_BD	ENSG00000197093	Decreased in AA	DEG	GAL3ST4
Dentate Gyrus	BS_sACC_BD	ENSG00000196843	All	DEG	ARID5A
Dentate Gyrus	PSY_SZ	ENSG00000196843	All	DEG	ARID5A
Dentate Gyrus	PSY_BD	ENSG00000196843	All	DEG	ARID5A
Dentate Gyrus	BS_sACC_BD	ENSG00000196843	Decreased in AA	DEG	ARID5A
Dentate Gyrus	PSY_SZ	ENSG00000196843	Decreased in AA	DEG	ARID5A
Dentate Gyrus	PSY_BD	ENSG00000196843	Decreased in AA	DEG	ARID5A
Dentate Gyrus	BS_sACC_BD	ENSG00000228395	All	DEG	
Hippocampus	BS_sACC_BD	ENSG00000228395	All	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000228395	Decreased in AA	DEG	
Hippocampus	BS_sACC_BD	ENSG00000228395	Decreased in AA	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000123358	All	DEG	NR4A1
Dentate Gyrus	BS_Amyg_BD	ENSG00000123358	All	DEG	NR4A1
Dentate Gyrus	PSY_SZ	ENSG00000123358	All	DEG	NR4A1
Hippocampus	BS_sACC_BD	ENSG00000123358	All	DEG	NR4A1
Hippocampus	BS_Amyg_BD	ENSG00000123358	All	DEG	NR4A1
Hippocampus	PSY_SZ	ENSG00000123358	All	DEG	NR4A1
Dentate Gyrus	BS_sACC_BD	ENSG00000123358	Decreased in AA	DEG	NR4A1
Dentate Gyrus	BS_Amyg_BD	ENSG00000123358	Decreased in AA	DEG	NR4A1
Dentate Gyrus	PSY_SZ	ENSG00000123358	Decreased in AA	DEG	NR4A1
Hippocampus	BS_sACC_BD	ENSG00000123358	Increased in AA	DEG	NR4A1
Hippocampus	BS_Amyg_BD	ENSG00000123358	Increased in AA	DEG	NR4A1
Hippocampus	PSY_SZ	ENSG00000123358	Increased in AA	DEG	NR4A1
Dentate Gyrus	BS_sACC_BD	ENSG00000231119	All	DEG	
DLPFC	BS_sACC_BD	ENSG00000231119	All	DEG	
Hippocampus	BS_sACC_BD	ENSG00000231119	All	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000231119	Decreased in AA	DEG	
DLPFC	BS_sACC_BD	ENSG00000231119	Decreased in AA	DEG	
Hippocampus	BS_sACC_BD	ENSG00000231119	Decreased in AA	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000213465	All	DEG	ARL2
Dentate Gyrus	PSY_SZ	ENSG00000213465	All	DEG	ARL2
Dentate Gyrus	PSY_BD	ENSG00000213465	All	DEG	ARL2
Dentate Gyrus	BS_sACC_BD	ENSG00000213465	Increased in AA	DEG	ARL2
Dentate Gyrus	PSY_SZ	ENSG00000213465	Increased in AA	DEG	ARL2
Dentate Gyrus	PSY_BD	ENSG00000213465	Increased in AA	DEG	ARL2
Dentate Gyrus	BS_sACC_BD	ENSG00000204396	All	DEG	VWA7
Dentate Gyrus	PSY_SZ	ENSG00000204396	All	DEG	VWA7
Dentate Gyrus	BS_sACC_BD	ENSG00000204396	Decreased in AA	DEG	VWA7
Dentate Gyrus	PSY_SZ	ENSG00000204396	Decreased in AA	DEG	VWA7
Dentate Gyrus	BS_sACC_BD	ENSG00000176435	All	DEG	CLEC14A
Dentate Gyrus	PSY_SZ	ENSG00000176435	All	DEG	CLEC14A
Dentate Gyrus	PSY_BD	ENSG00000176435	All	DEG	CLEC14A
Dentate Gyrus	MSBB_MD36_AD	ENSG00000176435	All	DEG	CLEC14A
Dentate Gyrus	BS_sACC_BD	ENSG00000176435	Decreased in AA	DEG	CLEC14A
Dentate Gyrus	PSY_SZ	ENSG00000176435	Decreased in AA	DEG	CLEC14A
Dentate Gyrus	PSY_BD	ENSG00000176435	Decreased in AA	DEG	CLEC14A
Dentate Gyrus	MSBB_MD36_AD	ENSG00000176435	Decreased in AA	DEG	CLEC14A
Dentate Gyrus	BS_sACC_BD	ENSG00000139318	All	DEG	DUSP6
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000139318	All	DEG	DUSP6
Dentate Gyrus	PSY_SZ	ENSG00000139318	All	DEG	DUSP6
Dentate Gyrus	MSBB_MD44_AD	ENSG00000139318	All	DEG	DUSP6
Dentate Gyrus	BS_sACC_BD	ENSG00000139318	Decreased in AA	DEG	DUSP6
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000139318	Decreased in AA	DEG	DUSP6
Dentate Gyrus	PSY_SZ	ENSG00000139318	Decreased in AA	DEG	DUSP6
Dentate Gyrus	MSBB_MD44_AD	ENSG00000139318	Decreased in AA	DEG	DUSP6
Dentate Gyrus	BS_sACC_BD	ENSG00000259407	All	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000259407	Decreased in AA	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000164604	All	DEG	GPR85
Dentate Gyrus	PSY_SZ	ENSG00000164604	All	DEG	GPR85
Dentate Gyrus	PSY_ASD	ENSG00000164604	All	DEG	GPR85
Dentate Gyrus	PSY_BD	ENSG00000164604	All	DEG	GPR85
Hippocampus	BS_sACC_BD	ENSG00000164604	All	DEG	GPR85
Hippocampus	PSY_SZ	ENSG00000164604	All	DEG	GPR85
Hippocampus	PSY_ASD	ENSG00000164604	All	DEG	GPR85
Hippocampus	PSY_BD	ENSG00000164604	All	DEG	GPR85
Dentate Gyrus	BS_sACC_BD	ENSG00000164604	Decreased in AA	DEG	GPR85
Dentate Gyrus	PSY_SZ	ENSG00000164604	Decreased in AA	DEG	GPR85
Dentate Gyrus	PSY_ASD	ENSG00000164604	Decreased in AA	DEG	GPR85
Dentate Gyrus	PSY_BD	ENSG00000164604	Decreased in AA	DEG	GPR85
Hippocampus	BS_sACC_BD	ENSG00000164604	Decreased in AA	DEG	GPR85
Hippocampus	PSY_SZ	ENSG00000164604	Decreased in AA	DEG	GPR85
Hippocampus	PSY_ASD	ENSG00000164604	Decreased in AA	DEG	GPR85
Hippocampus	PSY_BD	ENSG00000164604	Decreased in AA	DEG	GPR85
Dentate Gyrus	BS_sACC_BD	ENSG00000123243	All	DEG	ITIH5
Dentate Gyrus	PSY_SZ	ENSG00000123243	All	DEG	ITIH5
Dentate Gyrus	PSY_ASD	ENSG00000123243	All	DEG	ITIH5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000123243	All	DEG	ITIH5
DLPFC	BS_sACC_BD	ENSG00000123243	All	DEG	ITIH5
DLPFC	PSY_SZ	ENSG00000123243	All	DEG	ITIH5
DLPFC	PSY_ASD	ENSG00000123243	All	DEG	ITIH5
DLPFC	MSBB_MD36_AD	ENSG00000123243	All	DEG	ITIH5
Hippocampus	BS_sACC_BD	ENSG00000123243	All	DEG	ITIH5
Hippocampus	PSY_SZ	ENSG00000123243	All	DEG	ITIH5
Hippocampus	PSY_ASD	ENSG00000123243	All	DEG	ITIH5
Hippocampus	MSBB_MD36_AD	ENSG00000123243	All	DEG	ITIH5
Dentate Gyrus	BS_sACC_BD	ENSG00000123243	Decreased in AA	DEG	ITIH5
Dentate Gyrus	PSY_SZ	ENSG00000123243	Decreased in AA	DEG	ITIH5
Dentate Gyrus	PSY_ASD	ENSG00000123243	Decreased in AA	DEG	ITIH5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000123243	Decreased in AA	DEG	ITIH5
Hippocampus	BS_sACC_BD	ENSG00000123243	Decreased in AA	DEG	ITIH5
Hippocampus	PSY_SZ	ENSG00000123243	Decreased in AA	DEG	ITIH5
Hippocampus	PSY_ASD	ENSG00000123243	Decreased in AA	DEG	ITIH5
Hippocampus	MSBB_MD36_AD	ENSG00000123243	Decreased in AA	DEG	ITIH5
DLPFC	BS_sACC_BD	ENSG00000123243	Increased in AA	DEG	ITIH5
DLPFC	PSY_SZ	ENSG00000123243	Increased in AA	DEG	ITIH5
DLPFC	PSY_ASD	ENSG00000123243	Increased in AA	DEG	ITIH5
DLPFC	MSBB_MD36_AD	ENSG00000123243	Increased in AA	DEG	ITIH5
Dentate Gyrus	BS_Amyg_BD	ENSG00000103888	All	DEG	CEMIP
Dentate Gyrus	MAYO_AD	ENSG00000103888	All	DEG	CEMIP
Dentate Gyrus	BS_Amyg_BD	ENSG00000103888	Decreased in AA	DEG	CEMIP
Dentate Gyrus	MAYO_AD	ENSG00000103888	Decreased in AA	DEG	CEMIP
Dentate Gyrus	BS_Amyg_BD	ENSG00000170345	All	DEG	FOS
Dentate Gyrus	MSBB_MD44_AD	ENSG00000170345	All	DEG	FOS
Dentate Gyrus	BS_Amyg_BD	ENSG00000170345	Decreased in AA	DEG	FOS
Dentate Gyrus	MSBB_MD44_AD	ENSG00000170345	Decreased in AA	DEG	FOS
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000003137	All	DEG	CYP26B1
Dentate Gyrus	PSY_SZ	ENSG00000003137	All	DEG	CYP26B1
Dentate Gyrus	PSY_ASD	ENSG00000003137	All	DEG	CYP26B1
Dentate Gyrus	PSY_BD	ENSG00000003137	All	DEG	CYP26B1
Hippocampus	CMC_DLPFC_SZ	ENSG00000003137	All	DEG	CYP26B1
Hippocampus	PSY_SZ	ENSG00000003137	All	DEG	CYP26B1
Hippocampus	PSY_ASD	ENSG00000003137	All	DEG	CYP26B1
Hippocampus	PSY_BD	ENSG00000003137	All	DEG	CYP26B1
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000003137	Decreased in AA	DEG	CYP26B1
Dentate Gyrus	PSY_SZ	ENSG00000003137	Decreased in AA	DEG	CYP26B1
Dentate Gyrus	PSY_ASD	ENSG00000003137	Decreased in AA	DEG	CYP26B1
Dentate Gyrus	PSY_BD	ENSG00000003137	Decreased in AA	DEG	CYP26B1
Hippocampus	CMC_DLPFC_SZ	ENSG00000003137	Increased in AA	DEG	CYP26B1
Hippocampus	PSY_SZ	ENSG00000003137	Increased in AA	DEG	CYP26B1
Hippocampus	PSY_ASD	ENSG00000003137	Increased in AA	DEG	CYP26B1
Hippocampus	PSY_BD	ENSG00000003137	Increased in AA	DEG	CYP26B1
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000171951	All	DEG	SCG2
Dentate Gyrus	MAYO_AD	ENSG00000171951	All	DEG	SCG2
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000171951	Decreased in AA	DEG	SCG2
Dentate Gyrus	MAYO_AD	ENSG00000171951	Decreased in AA	DEG	SCG2
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000165507	All	DEG	DEPP1
Dentate Gyrus	PSY_SZ	ENSG00000165507	All	DEG	DEPP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000165507	All	DEG	DEPP1
DLPFC	CMC_DLPFC_SZ	ENSG00000165507	All	DEG	DEPP1
DLPFC	PSY_SZ	ENSG00000165507	All	DEG	DEPP1
DLPFC	MSBB_MD36_AD	ENSG00000165507	All	DEG	DEPP1
DLPFC	CMC_DLPFC_SZ	ENSG00000165507	Decreased in AA	DEG	DEPP1
DLPFC	PSY_SZ	ENSG00000165507	Decreased in AA	DEG	DEPP1
DLPFC	MSBB_MD36_AD	ENSG00000165507	Decreased in AA	DEG	DEPP1
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000165507	Increased in AA	DEG	DEPP1
Dentate Gyrus	PSY_SZ	ENSG00000165507	Increased in AA	DEG	DEPP1
