Module_1	Module_2	Semantic_Similarity	Ont	Tissue
lightgreen	white	0.718	CC	Dentate Gyrus
lightgreen	red	0.719	CC	Dentate Gyrus
lightgreen	purple	0.55	CC	Dentate Gyrus
lightgreen	skyblue	0.687	CC	Dentate Gyrus
lightgreen	lightyellow	0.576	CC	Dentate Gyrus
lightgreen	midnightblue	0.731	CC	Dentate Gyrus
lightgreen	paleturquoise	0.63	CC	Dentate Gyrus
lightgreen	cyan	0.609	CC	Dentate Gyrus
lightgreen	orange	0.651	CC	Dentate Gyrus
lightgreen	darkred	0.676	CC	Dentate Gyrus
lightgreen	darkmagenta	0.679	CC	Dentate Gyrus
lightgreen	yellowgreen	0.646	CC	Dentate Gyrus
lightgreen	sienna3	0.404	CC	Dentate Gyrus
darkred	greenyellow	0.589	CC	Dentate Gyrus
darkred	brown	0.643	CC	Dentate Gyrus
darkred	grey	0.663	CC	Dentate Gyrus
darkred	blue	0.466	CC	Dentate Gyrus
darkred	darkgreen	0.6	CC	Dentate Gyrus
darkred	lightcyan	0.398	CC	Dentate Gyrus
darkred	turquoise	0.454	CC	Dentate Gyrus
darkred	pink	0.513	CC	Dentate Gyrus
darkred	violet		CC	Dentate Gyrus
darkred	magenta	0.453	CC	Dentate Gyrus
darkred	salmon	0.826	CC	Dentate Gyrus
darkred	royalblue	0.656	CC	Dentate Gyrus
darkred	darkorange	0.615	CC	Dentate Gyrus
darkred	saddlebrown	0.507	CC	Dentate Gyrus
darkred	darkturquoise		CC	Dentate Gyrus
darkred	yellow	0.632	CC	Dentate Gyrus
darkred	darkgrey		CC	Dentate Gyrus
darkred	black	0.719	CC	Dentate Gyrus
darkred	green	0.6	CC	Dentate Gyrus
darkred	plum1	0.639	CC	Dentate Gyrus
darkred	tan	0.593	CC	Dentate Gyrus
darkred	white	0.823	CC	Dentate Gyrus
darkred	red	0.518	CC	Dentate Gyrus
darkred	purple	0.652	CC	Dentate Gyrus
darkred	skyblue	0.33	CC	Dentate Gyrus
darkred	lightyellow	0.926	CC	Dentate Gyrus
darkred	midnightblue	0.876	CC	Dentate Gyrus
darkred	paleturquoise	0.579	CC	Dentate Gyrus
darkred	cyan	0.847	CC	Dentate Gyrus
darkred	orange	0.977	CC	Dentate Gyrus
darkred	lightgreen	0.676	CC	Dentate Gyrus
darkred	darkmagenta	0.607	CC	Dentate Gyrus
darkred	yellowgreen	0.804	CC	Dentate Gyrus
darkred	sienna3	0.281	CC	Dentate Gyrus
darkmagenta	greenyellow	0.683	CC	Dentate Gyrus
darkmagenta	brown	0.609	CC	Dentate Gyrus
darkmagenta	grey	0.602	CC	Dentate Gyrus
darkmagenta	blue	0.533	CC	Dentate Gyrus
darkmagenta	darkgreen	0.477	CC	Dentate Gyrus
darkmagenta	lightcyan	0.533	CC	Dentate Gyrus
darkmagenta	turquoise	0.569	CC	Dentate Gyrus
darkmagenta	pink	0.5	CC	Dentate Gyrus
darkmagenta	violet		CC	Dentate Gyrus
darkmagenta	magenta	0.53	CC	Dentate Gyrus
darkmagenta	salmon	0.503	CC	Dentate Gyrus
darkmagenta	royalblue	0.632	CC	Dentate Gyrus
darkmagenta	darkorange	0.495	CC	Dentate Gyrus
darkmagenta	saddlebrown	0.376	CC	Dentate Gyrus
darkmagenta	darkturquoise		CC	Dentate Gyrus
darkmagenta	yellow	0.353	CC	Dentate Gyrus
darkmagenta	darkgrey		CC	Dentate Gyrus
darkmagenta	black	0.52	CC	Dentate Gyrus
darkmagenta	green	0.675	CC	Dentate Gyrus
darkmagenta	plum1	0.433	CC	Dentate Gyrus
darkmagenta	tan	0.621	CC	Dentate Gyrus
darkmagenta	white	0.646	CC	Dentate Gyrus
darkmagenta	red	0.617	CC	Dentate Gyrus
darkmagenta	purple	0.433	CC	Dentate Gyrus
darkmagenta	skyblue	0.33	CC	Dentate Gyrus
darkmagenta	lightyellow	0.539	CC	Dentate Gyrus
darkmagenta	midnightblue	0.626	CC	Dentate Gyrus
darkmagenta	paleturquoise	0.613	CC	Dentate Gyrus
darkmagenta	cyan	0.542	CC	Dentate Gyrus
darkmagenta	orange	0.576	CC	Dentate Gyrus
darkmagenta	lightgreen	0.679	CC	Dentate Gyrus
darkmagenta	darkred	0.607	CC	Dentate Gyrus
darkmagenta	yellowgreen	0.578	CC	Dentate Gyrus
darkmagenta	sienna3	0.299	CC	Dentate Gyrus
yellowgreen	greenyellow	0.589	CC	Dentate Gyrus
yellowgreen	brown	0.644	CC	Dentate Gyrus
yellowgreen	grey	0.675	CC	Dentate Gyrus
yellowgreen	blue	0.482	CC	Dentate Gyrus
yellowgreen	darkgreen	0.603	CC	Dentate Gyrus
yellowgreen	lightcyan	0.419	CC	Dentate Gyrus
yellowgreen	turquoise	0.47	CC	Dentate Gyrus
yellowgreen	pink	0.405	CC	Dentate Gyrus
yellowgreen	violet		CC	Dentate Gyrus
yellowgreen	magenta	0.464	CC	Dentate Gyrus
yellowgreen	salmon	0.737	CC	Dentate Gyrus
yellowgreen	royalblue	0.624	CC	Dentate Gyrus
yellowgreen	darkorange	0.424	CC	Dentate Gyrus
yellowgreen	saddlebrown	0.465	CC	Dentate Gyrus
yellowgreen	darkturquoise		CC	Dentate Gyrus
yellowgreen	yellow	0.607	CC	Dentate Gyrus
yellowgreen	darkgrey		CC	Dentate Gyrus
yellowgreen	black	0.512	CC	Dentate Gyrus
yellowgreen	green	0.62	CC	Dentate Gyrus
yellowgreen	plum1	0.42	CC	Dentate Gyrus
yellowgreen	tan	0.592	CC	Dentate Gyrus
yellowgreen	white	0.79	CC	Dentate Gyrus
yellowgreen	red	0.528	CC	Dentate Gyrus
yellowgreen	purple	0.671	CC	Dentate Gyrus
yellowgreen	skyblue	0.33	CC	Dentate Gyrus
yellowgreen	lightyellow	0.687	CC	Dentate Gyrus
yellowgreen	midnightblue	0.753	CC	Dentate Gyrus
yellowgreen	paleturquoise	0.588	CC	Dentate Gyrus
yellowgreen	cyan	0.744	CC	Dentate Gyrus
yellowgreen	orange	0.801	CC	Dentate Gyrus
yellowgreen	lightgreen	0.646	CC	Dentate Gyrus
yellowgreen	darkred	0.804	CC	Dentate Gyrus
yellowgreen	darkmagenta	0.578	CC	Dentate Gyrus
yellowgreen	sienna3	0.248	CC	Dentate Gyrus
sienna3	greenyellow	0.37	CC	Dentate Gyrus
sienna3	brown	0.332	CC	Dentate Gyrus
sienna3	grey	0.271	CC	Dentate Gyrus
sienna3	blue	0.448	CC	Dentate Gyrus
sienna3	darkgreen	0.239	CC	Dentate Gyrus
sienna3	lightcyan	0.503	CC	Dentate Gyrus
sienna3	turquoise	0.484	CC	Dentate Gyrus
sienna3	pink	0.636	CC	Dentate Gyrus
sienna3	violet		CC	Dentate Gyrus
sienna3	magenta	0.461	CC	Dentate Gyrus
sienna3	salmon	0.227	CC	Dentate Gyrus
sienna3	royalblue	0.39	CC	Dentate Gyrus
sienna3	darkorange	0.563	CC	Dentate Gyrus
sienna3	saddlebrown	0.258	CC	Dentate Gyrus
sienna3	darkturquoise		CC	Dentate Gyrus
sienna3	yellow	0.504	CC	Dentate Gyrus
sienna3	darkgrey		CC	Dentate Gyrus
sienna3	black	0.354	CC	Dentate Gyrus
sienna3	green	0.288	CC	Dentate Gyrus
sienna3	plum1	0.367	CC	Dentate Gyrus
sienna3	tan	0.389	CC	Dentate Gyrus
sienna3	white	0.315	CC	Dentate Gyrus
sienna3	red	0.466	CC	Dentate Gyrus
sienna3	purple	0.401	CC	Dentate Gyrus
sienna3	skyblue	1	CC	Dentate Gyrus
sienna3	lightyellow	0.258	CC	Dentate Gyrus
sienna3	midnightblue	0.369	CC	Dentate Gyrus
sienna3	paleturquoise	0.269	CC	Dentate Gyrus
sienna3	cyan	0.25	CC	Dentate Gyrus
sienna3	orange	0.278	CC	Dentate Gyrus
sienna3	lightgreen	0.404	CC	Dentate Gyrus
sienna3	darkred	0.281	CC	Dentate Gyrus
sienna3	darkmagenta	0.299	CC	Dentate Gyrus
sienna3	yellowgreen	0.248	CC	Dentate Gyrus
